taxonomy_id	name	rank	BGG_KOSDC	BGG_MOSDA	BGG_QOSDA	BGG_POSDC	BGG_BOSW	BGG_NOSDA	BGG_LOSDA	BGG_ROSDA	BGG_OOSDC
204434	Acidobacteriaceae	family	3131	1236	614	1927	2932	389	1105	430	3116
940557	Granulicella	genus	116	48	29	113	398	9	66	21	93
2621151	unclassified Granulicella	no rank	32	7	2	7	141	0	22	4	26
2602070	Granulicella sp. WH15	species	73	46	34	75	243	11	51	16	323
1617967	Granulicella sp. 5B5	species	55	29	4	34	198	9	20	6	86
940614	Granulicella mallensis	species	0	0	0	0	0	0	0	0	0
682795	Granulicella mallensis MP5ACTX8	strain	69	100	35	120	192	18	39	66	107
940615	Granulicella tundricola	species	0	0	0	0	0	0	0	0	0
1198114	Granulicella tundricola MP5ACTX9	strain	29	17	14	34	194	10	18	18	71
392733	Terriglobus	genus	46	18	12	16	56	20	11	12	57
1592106	Terriglobus albidus	species	109	55	11	61	101	10	2	18	45
392734	Terriglobus roseus	species	28	3	5	28	142	4	8	1	108
926566	Terriglobus roseus DSM 18391	strain	43	39	25	39	467	12	56	64	52
870903	Terriglobus saanensis	species	0	0	0	0	0	0	0	0	0
401053	Terriglobus saanensis SP1PR4	strain	40	44	23	38	132	317	12	95	728
33973	Acidobacterium	genus	19	8	6	20	102	1	3	1	13
2625945	unclassified Acidobacterium	no rank	0	0	0	0	0	0	0	0	0
2763107	Alloacidobacterium dinghuense	species	112	61	18	81	181	52	55	10	56
33075	Acidobacterium capsulatum	species	0	0	0	0	0	0	0	0	0
240015	Acidobacterium capsulatum ATCC 51196	strain	55	41	26	65	231	14	31	23	64
658061	Candidatus Koribacter	genus	0	0	0	0	0	0	0	0	0
658062	Candidatus Koribacter versatilis	species	0	0	0	0	0	0	0	0	0
204669	Candidatus Koribacter versatilis Ellin345	isolate	98	49	42	97	259	38	107	22	76
2608728	Acidisarcina	genus	0	0	0	0	0	0	0	0	0
2211140	Acidisarcina polymorpha	species	87	20	12	63	157	11	72	27	89
388463	Edaphobacter	genus	0	0	0	0	0	0	0	0	0
2637509	unclassified Edaphobacter	no rank	16	7	1	8	10	4	1	2	11
2703788	Edaphobacter sp. 12200R-103	species	35	15	5	29	217	4	3	3	11
2763071	Edaphobacter sp. 4G125	species	20	10	1	29	61	8	8	10	111
332160	Bryobacterales	order	0	0	0	0	0	0	0	0	0
1962910	Bryobacteraceae	family	0	0	0	0	0	0	0	0	0
1649475	Paludibaculum	genus	0	0	0	0	0	0	0	0	0
1473598	Paludibaculum fermentans	species	913	233	1450	467	1069	431	417	441	1799
1562566	Blastocatellia	class	0	0	0	0	0	0	0	0	0
458032	Chloracidobacterium	genus	311	60	14	113	256	33	117	83	197
2821543	Chloracidobacterium validum	species	37	13	6	22	53	17	113	10	54
2851959	Chloracidobacterium aggregatum	species	20	26	4	15	31	13	91	31	29
2821542	Chloracidobacterium sp. MS 40/45	strain	1	9	8	0	27	0	10	2	5
458033	Chloracidobacterium thermophilum	species	1	2	0	0	2	0	1	0	0
533205	Holophagae	class	0	0	0	0	0	0	0	0	0
2562243	Thermotomaculales	order	0	0	0	0	0	0	0	0	0
2562244	Thermotomaculaceae	family	0	0	0	0	0	0	0	0	0
1172428	Thermotomaculum	genus	0	0	0	0	0	0	0	0	0
981385	Thermotomaculum hydrothermale	species	5	4	4	4	19	3	11	0	0
40117	Nitrospirota	phylum	103	27	9	79	0	48	108	35	47
203693	Nitrospiria	class	0	0	0	0	0	0	0	0	0
189778	Nitrospirales	order	0	0	0	0	0	0	0	0	0
189779	Nitrospiraceae	family	209	19	8	236	0	4	107	7	49
1234	Nitrospira	genus	15981	3844	856	17347	54	640	3846	607	7718
42253	Nitrospira moscoviensis	species	4217	1118	238	5305	115	160	1531	189	2086
2652172	unclassified Nitrospira	no rank	0	0	0	0	0	0	0	0	0
1936990	Nitrospira sp. KM1	species	3228	1062	112	3687	26	100	802	168	1618
1325564	Nitrospira japonica	species	1190	234	68	1245	59	55	275	53	498
1715989	Candidatus Nitrospira inopinata	species	954	314	67	1213	63	92	428	69	1403
179	Leptospirillum	genus	2	2	2	1	11	2	0	0	2
2811502	Thermodesulfovibrionia	class	0	0	0	0	0	0	0	0	0
2811503	Thermodesulfovibrionales	order	0	0	0	0	1	0	2	0	0
2811505	Dissulfurispiraceae	family	0	0	0	0	0	0	0	0	0
2811506	Dissulfurispira	genus	0	0	0	0	0	0	0	0	0
2715679	Dissulfurispira thermophila	species	8	0	17	2	0	5	4	3	4
2323	Bacteria incertae sedis	no rank	0	0	0	0	0	0	0	0	0
1783234	Bacteria candidate phyla	clade	16	21	54	19	33	2	7	8	8
95901	Candidatus Dependentiae	clade	0	0	0	0	0	0	0	0	0
2497643	Candidatus Babeliae	class	0	0	0	0	0	0	0	0	0
2497644	Candidatus Babeliales	order	0	0	0	0	0	0	0	0	0
2497645	Candidatus Babeliaceae	family	0	0	0	0	0	0	0	0	0
1551504	Candidatus Babela	genus	0	0	0	0	0	0	0	0	0
673862	Candidatus Babela massiliensis	species	1622	2511	2514	883	148	2044	218	1583	473
95818	Candidatus Saccharibacteria	phylum	459	406	2385	325	729	92	1015	170	384
1331051	Candidatus Saccharimonas	genus	0	0	0	0	0	0	0	0	0
1332188	Candidatus Saccharimonas aalborgensis	species	277	263	3769	183	531	93	762	95	212
2093818	Candidatus Saccharimonadia	class	0	0	0	0	0	0	0	0	0
2093819	Candidatus Nanosynbacterales	order	0	0	0	0	0	0	0	0	0
2093822	Candidatus Nanosynbacteraceae	family	0	0	0	0	0	0	0	0	0
2093823	Candidatus Nanosynbacter	genus	0	0	0	0	0	0	0	0	0
2093824	Candidatus Nanosynbacter lyticus	species	131	91	1074	80	385	31	412	54	108
67810	Candidatus Bipolaricaulota	phylum	0	0	0	0	0	0	0	0	0
2250122	Candidatus Bipolaricaulis	genus	0	0	0	0	0	0	0	0	0
2026885	Candidatus Bipolaricaulis anaerobius	species	27	27	20	58	42	6	25	18	29
1783273	Patescibacteria group	clade	0	0	0	0	0	0	0	0	0
1794810	Microgenomates group	clade	0	0	0	0	0	0	0	0	0
2715732	Microgenomates group incertae sedis	no rank	0	0	0	0	0	0	0	0	0
2715733	Candidatus Chazhemtobacteraceae	family	0	0	0	0	0	0	0	0	0
2715734	Candidatus Chazhemtobacterium	genus	0	0	0	0	0	0	0	0	0
2715735	Candidatus Chazhemtobacterium aquaticus	species	1	12	173	30	179	10	131	5	4
203691	Spirochaetota	phylum	0	0	0	0	0	0	0	0	0
203692	Spirochaetia	class	1	1	221	3	5	7	10	7	0
1643688	Leptospirales	order	0	0	0	0	0	0	0	0	0
170	Leptospiraceae	family	1	2	7	0	0	0	0	0	0
171	Leptospira	genus	15	33	15	7	37	12	22	3	16
2633828	unclassified Leptospira	no rank	0	0	0	0	0	0	0	0	0
2838237	Leptospira sp. severe_002	species	2015	1937	256	2696	1010	565	41	313	1712
28184	Leptospira weilii	species	2	3	0	0	3	1	0	0	3
172	Leptospira biflexa	species	0	0	0	0	0	0	0	0	0
145259	Leptospira biflexa serovar Patoc	no rank	1	2	4	2	9	10	6	0	5
1137606	Leptospira mayottensis	species	1	0	0	0	2	0	0	0	0
338321	Turneriella	genus	0	0	0	0	0	0	0	0	0
29510	Turneriella parva	species	0	0	0	0	0	0	0	0	0
869212	Turneriella parva DSM 21527	strain	2	4	2	4	43	1	5	7	2
136	Spirochaetales	order	15	17	3177	31	31	79	47	52	10
2845253	Treponemataceae	family	0	0	0	0	0	0	0	0	0
157	Treponema	genus	27	16	1586	8	15	7	20	7	16
53419	Treponema socranskii	species	0	0	0	0	0	0	0	0	0
69713	Treponema socranskii subsp. buccale	subspecies	4	24	27	2	6	16	0	5	8
138851	Treponema parvum	species	3	0	0	0	2	11	0	0	0
150829	Leadbettera azotonutricia	species	0	0	0	0	0	0	0	0	0
545695	Leadbettera azotonutricia ZAS-9	strain	3	16	29	5	6	0	2	0	2
215591	Gracilinema caldarium	species	0	0	0	0	0	0	0	0	0
744872	Gracilinema caldarium DSM 7334	strain	2	0	1013	4	7	17	0	0	1
162	Treponema phagedenis	species	1	0	1	0	0	0	0	2	0
409322	Treponema pedis	species	1	0	9	0	1	1	6	0	0
137	Spirochaetaceae	family	8	17	35	0	14	3	0	5	86
146	Spirochaeta	genus	0	0	0	0	0	0	0	0	0
154	Spirochaeta thermophila	species	4	16	25	7	10	9	8	17	2
1616789	Salinispira	genus	0	0	0	0	0	0	0	0	0
1307761	Salinispira pacifica	species	2	0	2	0	1	1	1	0	3
1643685	Borreliaceae	family	5	6	8	8	0	5	3	8	10
64895	Borreliella	genus	0	0	0	1	3	0	0	1	0
1964448	Candidatus Borreliella tachyglossi	species	1	0	0	0	0	1	0	1	0
2791015	Sphaerochaetaceae	family	0	0	0	0	0	0	0	0	0
399320	Sphaerochaeta	genus	0	2	163	0	1	0	2	1	0
1131703	Sphaerochaeta globosa	species	0	0	0	0	0	0	0	0	0
158189	Sphaerochaeta globosa str. Buddy	strain	4	0	55611	3	0	39	188	51	14
273376	Sphaerochaeta coccoides	species	0	0	0	0	0	0	0	0	0
760011	Sphaerochaeta coccoides DSM 17374	strain	1	0	0	0	0	0	0	0	0
399321	Spirochaetales incertae sedis	no rank	0	0	0	0	0	0	0	0	0
2845254	Breznakiella	genus	0	0	0	0	0	0	0	0	0
2798577	Breznakiella homolactica	species	1	2	111	2	68	1	0	0	0
1643686	Brachyspirales	order	0	0	0	0	0	0	0	0	0
143786	Brachyspiraceae	family	0	0	0	0	0	0	0	0	0
29521	Brachyspira	genus	0	0	6	1	1	3	3	2	2
52584	Brachyspira pilosicoli	species	2	0	7	0	0	12	0	0	0
32066	Fusobacteriota	phylum	0	0	0	0	0	0	0	0	0
203490	Fusobacteriia	class	0	0	0	0	0	0	0	0	0
203491	Fusobacteriales	order	18	21	14	5	28	4	1	4	4
203492	Fusobacteriaceae	family	0	0	2	0	0	0	0	0	0
848	Fusobacterium	genus	133	193	52	6	18	34	37	16	30
851	Fusobacterium nucleatum	species	4	7	5	1	4	11	13	0	1
76857	Fusobacterium polymorphum	species	2	1	0	1	0	5	2	0	0
76859	Fusobacterium animalis	species	1	1	4	0	0	15	4	4	0
1583098	Fusobacterium hwasookii	species	1	1	0	0	0	1	4	4	0
167639	Ilyobacter	genus	0	0	0	0	0	0	0	0	0
167642	Ilyobacter polytropus	species	0	0	0	0	0	0	0	0	0
572544	Ilyobacter polytropus DSM 2926	strain	19	7	1	0	2	10	2	3	2
1129771	Leptotrichiaceae	family	2	6	0	1	1	0	0	0	0
32067	Leptotrichia	genus	3	10	18	31	31	4	19	4	5
508458	Synergistota	phylum	0	0	0	0	0	0	0	0	0
649775	Synergistia	class	0	0	0	0	0	0	0	0	0
649776	Synergistales	order	0	0	0	0	0	0	0	0	0
649777	Synergistaceae	family	53	41	244	51	7	54	131	101	11
81411	Aminomonas	genus	0	0	0	0	0	0	0	0	0
81412	Aminomonas paucivorans	species	0	0	0	0	0	0	0	0	0
584708	Aminomonas paucivorans DSM 12260	strain	7	7	66	5	14	63	73	47	3
1434006	Fretibacterium	genus	0	0	0	0	0	0	0	0	0
651822	Fretibacterium fastidiosum	species	6	13	2	6	14	0	7	13	3
49894	Acetomicrobium	genus	0	0	0	0	0	0	0	0	0
97477	Acetomicrobium mobile	species	0	0	0	0	0	0	0	0	0
891968	Acetomicrobium mobile DSM 13181	strain	5	2	0	0	0	2	0	3	0
81461	Thermanaerovibrio	genus	0	0	2	0	0	4	2	0	2
108007	Thermanaerovibrio velox	species	0	0	0	0	0	0	0	0	0
926567	Thermanaerovibrio velox DSM 12556	strain	3	0	2	3	9	77	176	43	0
81462	Thermanaerovibrio acidaminovorans	species	0	0	0	0	0	0	0	0	0
525903	Thermanaerovibrio acidaminovorans DSM 6589	strain	1	2	5	2	12	16	41	8	0
81466	Aminobacterium	genus	0	0	0	0	0	0	0	0	0
81468	Aminobacterium colombiense	species	0	0	0	0	0	0	0	0	0
572547	Aminobacterium colombiense DSM 12261	strain	3	2	5	0	2	0	2	0	0
428711	Jonquetella	genus	0	0	0	0	0	0	0	0	0
428712	Jonquetella anthropi	species	0	0	0	0	0	0	0	0	0
885272	Jonquetella anthropi DSM 22815	strain	2	0	1	2	13	4	6	5	0
508459	Cloacibacillus	genus	0	0	0	0	0	0	0	0	0
1197717	Cloacibacillus porcorum	species	2	1	77	8	24	0	1	12	1
200783	Aquificota	phylum	0	0	0	0	0	0	0	0	0
187857	Aquificae	class	0	0	0	0	0	0	12	0	2
32069	Aquificales	order	0	0	0	2	0	0	0	0	0
224027	Hydrogenothermaceae	family	1	2	0	0	0	0	0	0	0
182899	Persephonella	genus	0	0	0	0	0	0	0	0	0
309805	Persephonella marina	species	0	0	0	0	0	0	0	0	0
123214	Persephonella marina EX-H1	strain	37	90	5	165	0	3	2	85	10
64898	Aquificaceae	family	0	0	0	1	4	0	0	0	2
939	Hydrogenobacter	genus	23	2	48	0	0	1	3	0	0
1485951	Desulfurobacteriales	order	0	0	0	0	0	0	0	0	0
558314	Desulfurobacteriaceae	family	0	0	0	0	0	0	2	0	1
171868	Thermovibrio	genus	0	0	0	0	0	0	0	0	0
228745	Thermovibrio ammonificans	species	0	0	0	0	0	0	0	0	0
648996	Thermovibrio ammonificans HB-1	strain	1	2	8	0	0	6	1	0	0
74152	Elusimicrobiota	phylum	4	1	226	1	0	8	93	8	2
641853	Elusimicrobia	class	0	0	0	0	0	0	0	0	0
641854	Elusimicrobiales	order	0	0	0	0	0	0	0	0	0
641876	Elusimicrobiaceae	family	0	0	0	0	0	0	0	0	0
423604	Elusimicrobium	genus	0	0	0	0	0	0	0	0	0
423605	Elusimicrobium minutum	species	0	0	0	0	0	0	0	0	0
445932	Elusimicrobium minutum Pei191	strain	6	5	88	0	33	10	56	21	2
447830	Endomicrobiia	class	0	0	0	0	0	0	0	0	0
1783344	Endomicrobiales	order	0	0	0	0	0	0	0	0	0
1783343	Endomicrobiaceae	family	0	0	0	0	0	0	0	0	0
1408194	Endomicrobium	genus	2	1	723	0	1	6	62	8	3
200938	Chrysiogenota	phylum	0	0	0	0	0	0	0	0	0
118001	Chrysiogenetes	class	0	0	0	0	0	0	0	0	0
189769	Chrysiogenales	order	0	0	0	0	0	0	0	0	0
189770	Chrysiogenaceae	family	0	0	0	0	0	0	0	0	0
393029	Desulfurispirillum	genus	0	0	0	0	0	0	0	0	0
936456	Desulfurispirillum indicum	species	4	4	8	5	13	29	0	11	10
653733	Desulfurispirillum indicum S5	strain	4	7	8	6	3	3	2	1	4
200918	Thermotogota	phylum	0	0	0	0	0	0	0	0	0
188708	Thermotogae	class	0	0	38	0	34	4	19	7	0
2419	Thermotogales	order	0	0	0	0	5	0	0	0	0
1643950	Fervidobacteriaceae	family	0	0	0	0	0	0	0	0	0
2422	Fervidobacterium	genus	3	0	0	0	2	1	0	2	0
2424	Fervidobacterium nodosum	species	0	0	0	0	0	0	0	0	0
381764	Fervidobacterium nodosum Rt17-B1	strain	2	0	0	0	2	0	11	0	0
1930617	Calditrichota	phylum	0	0	0	0	0	0	0	0	0
1962850	Calditrichia	class	0	0	0	0	0	0	0	0	0
1962852	Calditrichales	order	0	0	0	0	0	0	0	0	0
1962854	Calditrichaceae	family	0	0	0	0	0	0	0	0	0
187144	Caldithrix	genus	0	0	0	0	0	0	0	0	0
187145	Caldithrix abyssi	species	0	0	0	0	0	0	0	0	0
880073	Caldithrix abyssi DSM 13497	strain	4	12	28	12	16	66	10	35	4
200940	Thermodesulfobacteriota	phylum	0	0	0	0	0	0	0	0	0
67799	Thermodesulfobacteria	class	0	0	0	0	0	0	0	0	0
188710	Thermodesulfobacteriales	order	0	0	0	0	0	0	0	0	0
188711	Thermodesulfobacteriaceae	family	1	0	4	3	0	9	22	4	0
241192	Thermodesulfatator	genus	0	0	0	0	0	0	0	0	0
171695	Thermodesulfatator indicus	species	0	0	0	0	0	0	0	0	0
667014	Thermodesulfatator indicus DSM 15286	strain	1	0	2	0	1	0	2	0	0
2033601	Thermosulfuriphilus	genus	0	0	0	0	0	0	0	0	0
1936021	Thermosulfuriphilus ammonigenes	species	1	0	1	0	2	6	9	5	2
200930	Deferribacterota	phylum	0	0	0	0	0	0	0	0	0
68337	Deferribacteres	class	0	0	0	0	0	0	0	0	0
191393	Deferribacterales	order	0	0	0	0	0	0	0	0	0
191394	Deferribacteraceae	family	0	0	0	0	0	1	0	0	0
53572	Deferribacter	genus	0	0	0	0	0	0	0	0	0
197162	Deferribacter desulfuricans	species	0	0	0	0	0	0	0	0	0
639282	Deferribacter desulfuricans SSM1	strain	1	2	26	0	9	5	10	0	1
68297	Dictyoglomota	phylum	0	0	0	0	0	0	0	0	0
203486	Dictyoglomia	class	0	0	0	0	0	0	0	0	0
203487	Dictyoglomales	order	0	0	0	0	0	0	0	0	0
203488	Dictyoglomaceae	family	0	0	0	0	0	0	0	0	0
13	Dictyoglomus	genus	0	2	0	0	0	70	354	107	0
14	Dictyoglomus thermophilum	species	0	0	0	0	0	0	0	0	0
309799	Dictyoglomus thermophilum H-6-12	strain	1	2	0	2	0	0	2	0	0
67818	Atribacterota	phylum	0	0	0	0	0	0	0	0	0
2847774	Atribacteria	class	0	0	0	0	0	0	0	0	0
2847775	Atribacterales	order	0	0	0	0	0	0	0	0	0
2847776	Atribacteraceae	family	0	0	0	0	0	0	0	0	0
2847777	Atribacter	genus	0	0	0	0	0	0	0	0	0
2847778	Atribacter laminatus	species	1	0	22	0	4	848	1508	783	0
2759	Eukaryota	superkingdom	13947	31405	38582	15895	9261	77403	57459	108085	42181
33090	Viridiplantae	kingdom	1021	2263	3100	1298	1262	2914	821	5224	2322
35493	Streptophyta	phylum	0	0	0	0	0	0	0	0	0
131221	Streptophytina	subphylum	0	0	0	0	0	0	0	0	0
3193	Embryophyta	clade	1904	4214	3382	2651	491	14332	4146	17824	3035
58023	Tracheophyta	clade	0	0	0	0	0	0	0	0	0
78536	Euphyllophyta	clade	0	0	0	0	0	0	0	0	0
58024	Spermatophyta	clade	0	0	0	0	0	0	0	0	0
3398	Magnoliopsida	class	6691	11052	5883	7501	629	54041	4443	34475	7470
1437183	Mesangiospermae	clade	76068	183239	86623	80585	10871	804074	75530	447402	82504
71240	eudicotyledons	clade	0	0	0	0	0	0	0	0	0
91827	Gunneridae	clade	0	0	0	0	0	0	0	0	0
1437201	Pentapetalae	clade	48465	105614	35216	50243	5272	294339	37968	130259	46968
71275	rosids	clade	19385	14578	10552	9169	776	93547	13116	21190	17333
91835	fabids	clade	19506	9244	9251	5720	308	95488	12871	10096	17527
3744	Rosales	order	2905	485	1849	433	3	15561	2657	467	718
3745	Rosaceae	family	20201	1255	7834	2610	0	107110	7916	1842	2709
171638	Rosoideae	subfamily	75636	1452	28397	9340	0	405895	28566	5912	4732
721789	Potentilleae	tribe	0	0	0	0	0	0	0	0	0
1184124	Fragariinae	subtribe	0	0	0	0	0	0	0	0	0
3746	Fragaria	genus	0	0	0	0	0	0	0	0	0
57918	Fragaria vesca	species	0	0	0	0	0	0	0	0	0
101020	Fragaria vesca subsp. vesca	subspecies	45818	1099	19212	5704	29	237028	10702	4080	3017
1176516	Rosoideae incertae sedis	no rank	0	0	0	0	0	0	0	0	0
3764	Rosa	genus	0	0	0	0	0	0	0	0	0
74649	Rosa chinensis	species	40543	1440	15173	4923	15	200081	1578434	3243	3579
171637	Amygdaloideae	subfamily	823	558	419	136	7	3715	923	220	1039
721805	Amygdaleae	tribe	0	0	0	0	0	0	0	0	0
3754	Prunus	genus	481	585	322	111	5	2535	476	319	1056
102107	Prunus mume	species	284	199	331	85	18	1202	573	950	357
3755	Prunus dulcis	species	36	53	56	30	11	194	24	898	60
3760	Prunus persica	species	24	18	97	15	8	235	36	58	44
721813	Maleae	tribe	0	0	0	0	0	0	0	0	0
3749	Malus	genus	0	0	0	0	0	0	0	0	0
3750	Malus domestica	species	711	366	740	253	54	3197	692	1046	672
3481	Cannabaceae	family	0	0	0	0	0	0	0	0	0
3482	Cannabis	genus	0	0	0	0	0	0	0	0	0
3483	Cannabis sativa	species	605	244	830	154	21	1998	801	613	281
3608	Rhamnaceae	family	0	0	0	0	0	0	0	0	0
325284	Paliureae	tribe	0	0	0	0	0	0	0	0	0
72171	Ziziphus	genus	0	0	0	0	0	0	0	0	0
326968	Ziziphus jujuba	species	369	466	313	361	487	935	113	617	3967
72025	Fabales	order	0	0	0	0	0	0	0	0	0
3803	Fabaceae	family	0	0	0	0	0	0	0	0	0
3814	Papilionoideae	subfamily	0	0	0	0	0	0	0	0	0
2231393	50 kb inversion clade	clade	6497	1534	540	1428	639	3086	810	1613	878
2231382	NPAAA clade	clade	5138	1026	270	903	24	1475	513	551	541
2233838	Hologalegina	clade	0	0	0	0	0	0	0	0	0
2233839	IRL clade	clade	2099	423	117	343	0	568	202	139	218
163742	Trifolieae	tribe	0	0	0	0	0	0	0	0	0
3877	Medicago	genus	0	0	0	0	0	0	0	0	0
3880	Medicago truncatula	species	3592	649	157	592	12	1093	289	374	374
163722	Cicereae	tribe	0	0	0	0	0	0	0	0	0
3826	Cicer	genus	0	0	0	0	0	0	0	0	0
3827	Cicer arietinum	species	1691	370	179	349	9	721	196	324	250
2233855	indigoferoid/millettioid clade	clade	0	0	0	0	0	0	0	0	0
163735	Phaseoleae	tribe	1989	479	156	477	34	946	233	355	292
3846	Glycine	genus	0	0	0	0	0	0	0	0	0
1462606	Glycine subgen. Soja	subgenus	1292	343	171	221	11	906	218	486	260
3848	Glycine soja	species	23	17	11	18	3	23	13	19	34
3847	Glycine max	species	16	44	57	8	3	283	30	148	8
3913	Vigna	genus	320	223	190	126	30	463	73	345	129
3914	Vigna angularis	species	266	219	102	93	33	401	79	169	140
3917	Vigna unguiculata	species	173	198	96	94	310	336	239	157	337
157791	Vigna radiata	species	0	0	0	0	0	0	0	0	0
3916	Vigna radiata var. radiata	varietas	26	71	90	50	42	90	25	56	28
3820	Cajanus	genus	0	0	0	0	0	0	0	0	0
3821	Cajanus cajan	species	714	248	164	185	46	537	171	2035	136
3883	Phaseolus	genus	0	0	0	0	0	0	0	0	0
3885	Phaseolus vulgaris	species	252	122	72	84	64	835	69	146	133
2231384	genistoids sensu lato	clade	0	0	0	0	0	0	0	0	0
2231385	core genistoids	clade	0	0	0	0	0	0	0	0	0
163729	Genisteae	tribe	0	0	0	0	0	0	0	0	0
3869	Lupinus	genus	0	0	0	0	0	0	0	0	0
3871	Lupinus angustifolius	species	609	221	170	183	20	861	89	413	170
2231387	dalbergioids sensu lato	clade	0	0	0	0	0	0	0	0	0
163725	Dalbergieae	tribe	0	0	0	0	0	0	0	0	0
2231390	Pterocarpus clade	clade	0	0	0	0	0	0	0	0	0
3817	Arachis	genus	436	643	424	252	228	1528	1043	3175	456
3818	Arachis hypogaea	species	62	46	21	53	11	83	25	111	40
130454	Arachis ipaensis	species	35	15	33	29	17	179	7	9	18
130453	Arachis duranensis	species	18	30	32	16	6	404	30	137	20
3646	Malpighiales	order	122	1329	32	189	0	1215	372	515	3983
3688	Salicaceae	family	0	0	0	0	0	0	0	0	0
238069	Saliceae	tribe	0	0	0	0	0	0	0	0	0
3689	Populus	genus	0	0	0	0	0	0	0	0	0
3694	Populus trichocarpa	species	4013	48038	720	4417	13	20445	13511	11621	176201
3977	Euphorbiaceae	family	0	0	0	0	0	0	0	0	0
235631	Crotonoideae	subfamily	0	0	0	0	0	0	0	0	0
235883	Manihoteae	tribe	0	0	0	0	0	0	0	0	0
3982	Manihot	genus	0	0	0	0	0	0	0	0	0
3983	Manihot esculenta	species	141	541	179	136	30	1504	150	874	863
71239	Cucurbitales	order	0	0	0	0	0	0	0	0	0
3650	Cucurbitaceae	family	32	32	22	5	1	105	25	64	34
1003878	Cucurbiteae	tribe	0	0	0	0	0	0	0	0	0
3660	Cucurbita	genus	0	0	0	0	0	0	0	0	0
3663	Cucurbita pepo	species	0	0	0	0	0	0	0	0	0
3664	Cucurbita pepo subsp. pepo	subspecies	245	199	88	161	41	226	132	1494	140
1003877	Benincaseae	tribe	6	22	8	14	0	37	2	35	11
102210	Benincasa	genus	0	0	0	0	0	0	0	0	0
102211	Benincasa hispida	species	137	940	214	165	9	490	106	387	124
3655	Cucumis	genus	0	0	0	0	0	0	0	0	0
3659	Cucumis sativus	species	26	148	129	16	14	157	201	191	139
3502	Fagales	order	57	163	24	86	2	265	33	126	359
3503	Fagaceae	family	0	0	0	0	0	0	0	0	0
3511	Quercus	genus	0	0	0	0	0	0	0	0	0
97700	Quercus lobata	species	178	325	500	148	26	1079	311	854	403
16714	Juglandaceae	family	42	252	67	49	15	452	102	268	672
16718	Juglans	genus	14	82	23	14	0	148	34	107	208
51240	Juglans regia	species	63	149	116	44	20	1344	86	486	155
2249226	Juglans microcarpa x Juglans regia	species	19	86	48	40	11	186	64	104	120
13402	Carya	genus	0	0	0	0	0	0	0	0	0
32201	Carya illinoinensis	species	39	159	18	43	3	138	55	143	184
233875	Celastrales	order	0	0	0	0	0	0	0	0	0
4305	Celastraceae	family	0	0	0	0	0	0	0	0	0
123484	Tripterygium	genus	0	0	0	0	0	0	0	0	0
458696	Tripterygium wilfordii	species	47	147	105	45	39	361	255	96	145
91836	malvids	clade	413	539	465	333	206	1697	230	865	421
3699	Brassicales	order	0	0	0	0	0	0	0	0	0
3700	Brassicaceae	family	628	1753	3021	824	15	1433	63	1592	349
980083	Camelineae	tribe	186	1142	1074	362	3	332	28	2000	170
71323	Camelina	genus	0	0	0	0	0	0	0	0	0
90675	Camelina sativa	species	195	1958	9114	610	40	611	623	4279	1129
3701	Arabidopsis	genus	0	0	0	0	0	0	0	0	0
3702	Arabidopsis thaliana	species	79	556	622	226	7	321	30	1136	124
981071	Brassiceae	tribe	0	0	0	0	0	0	0	0	0
3705	Brassica	genus	267	642	2035	316	41	1858	339	1022	200
3712	Brassica oleracea	species	0	0	0	0	0	0	0	0	0
109376	Brassica oleracea var. oleracea	varietas	105	73	137	108	9	626	133	399	66
3708	Brassica napus	species	44	71	89	69	8	138	40	116	73
3711	Brassica rapa	species	8	39	76	13	3	77	23	55	20
41938	Malvales	order	0	0	0	0	0	0	0	0	0
3629	Malvaceae	family	32	54	8	37	6	292	8	47	39
214907	Malvoideae	subfamily	0	0	0	0	0	0	0	0	0
3633	Gossypium	genus	541	734	395	320	26	2647	209	1865	1833
3635	Gossypium hirsutum	species	397	340	182	186	39	400	184	279	292
29730	Gossypium raimondii	species	29	87	61	34	6	295	76	120	74
29729	Gossypium arboreum	species	11	98	70	27	16	296	23	89	50
214909	Byttnerioideae	subfamily	0	0	0	0	0	0	0	0	0
3640	Theobroma	genus	0	0	0	0	0	0	0	0	0
3641	Theobroma cacao	species	17	164	45	41	2	233	51	133	232
41937	Sapindales	order	1	15	2	7	0	180	3	7	7
23513	Rutaceae	family	0	0	0	0	0	0	0	0	0
1728959	Aurantioideae	subfamily	0	0	0	0	0	0	0	0	0
2706	Citrus	genus	0	0	0	0	0	0	0	0	0
2711	Citrus sinensis	species	83	75	109	60	11	391	76	80	66
4011	Anacardiaceae	family	0	0	0	0	0	0	0	0	0
23461	Mangifera	genus	0	0	0	0	0	0	0	0	0
29780	Mangifera indica	species	33	86	102	31	37	227	71	205	53
41944	Myrtales	order	5	45	11	9	0	116	1	45	22
3931	Myrtaceae	family	0	0	0	0	0	0	0	0	0
1699513	Myrtoideae	subfamily	0	0	0	0	0	0	0	0	0
1699524	Eucalypteae	tribe	0	0	0	0	0	0	0	0	0
3932	Eucalyptus	genus	0	0	0	0	0	0	0	0	0
71139	Eucalyptus grandis	species	68	171	75	79	53	558	59	416	190
3928	Lythraceae	family	0	0	0	0	0	0	0	0	0
22662	Punica	genus	0	0	0	0	0	0	0	0	0
