sample	clade_name	clade_taxid	relative_abundance	estimated_number_of_reads_from_the_clade
BGG_QOSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5888	2157|651137|1643678|1033996|||2721607	0.05862	634
BGG_QOSDA	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodonellum|s__Rhodonellum_psychrophilum	2|976|768503|768507|89373|336827|336828	0.04509	1326
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophales|f__Syntrophaceae|g__Smithella|s__Smithella_sp_D17	2|1224|28221|2914038|213468|182623|1538639	0.03887	714
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Nitrobacter|s__Nitrobacter_hamburgensis	2|1224|28211|356|41294|911|912	0.03633	1043
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nl5	2|1224|28216|32003|206379|35798|200120	0.0358	621
BGG_QOSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB26740|s__GGB26740_SGB38925	2|1239|186801|186802|186807||	0.03572	802
BGG_QOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Candidatus_Atribacteria_bacterium_RS_JS1	2|67818|||||1977312	0.02688	389
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Nitrobacter|s__Nitrobacter_vulgaris	2|1224|28211|356|41294|911|29421	0.02556	573
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_alimentarius	2|1224|1236|2887326|468|497|261164	0.02306	418
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Bogoriellaceae|g__Georgenia|s__Georgenia_sp_SYP_B2076	2|201174|1760|85006|145358|154116|2495881	0.02222	549
BGG_QOSDA	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Nostocales|f__Aphanizomenonaceae|g__Dolichospermum|s__Dolichospermum_flos_aquae	2|1117||1161|1892259|748770|1166	0.02028	595
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Agromyces_albus	2|201174|1760|85006|85023|33877|205332	0.01857	458
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae|g__Rubrobacter|s__Rubrobacter_tropicus	2|201174|84995|84996|84997|42255|2653851	0.01786	477
BGG_QOSDA	k__Bacteria|p__Bacteroidetes|c__CFGB76656|o__OFGB76656|f__FGB76656|g__GGB14194|s__GGB14194_SGB21659	2|976|||||	0.0178	346
BGG_QOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_sp_OK028	2|1239|91061|1385|186817|1221880|1884359	0.01778	382
BGG_QOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__GGB4172|s__GGB4172_SGB5654	2|67818|||||	0.0172	199
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__GGB78370|s__GGB78370_SGB107507	2|1224|28221|29|49||	0.01697	1016
BGG_QOSDA	k__Bacteria|p__Candidatus_Aminicenantes|c__CFGB8775|o__OFGB8775|f__FGB8775|g__GGB63485|s__GGB63485_SGB85795	2|67817|||||	0.015	232
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__CFGB43630|o__OFGB43630|f__FGB43630|g__GGB63102|s__GGB63102_SGB85356	2|1224|||||	0.01463	420
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_sp_MH_G8	2|201174|1760|85010|2070|1847|1854588	0.012	700
BGG_QOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Atribacteria_bacterium_SCGC_AAA252_M02	2|67818|||||913317	0.01178	219
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Agromyces_sp_ISL_38	2|201174|1760|85006|85023|33877|2819107	0.01173	281
BGG_QOSDA	k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon|s__Pelodictyon_luteolum	2|1090|191410|191411|191412|1099|1100	0.00725	99
BGG_QOSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Sporosarcina|s__Sporosarcina_sp_6E9	2|1239|91061|1385|186818|1569|2819235	0.00666	143
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB63127|s__GGB63127_SGB85389	2|1224|||||	0.00651	126
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium|s__Salinibacterium_sp_ZJ450	2|201174|1760|85006|85023|235888|2708338	0.0062	136
BGG_QOSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Atribacteria_bacterium_SCGC_AAA255_G05	2|67818|||||1047051	0.00617	94
BGG_QOSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__Thiobacillus|s__Thiobacillus_denitrificans	2|1224|28216|32003|2008790|919|36861	0.00497	94
BGG_QOSDA	k__Archaea|p__Euryarchaeota|c__CFGB38|o__OFGB38|f__FGB38|g__GGB52|s__GGB52_SGB75109	2157|28890|||||	0.00456	53
BGG_QOSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Blastococcus|s__Blastococcus_sp_DSM_44272	2|201174|1760|1643682|85030|38501|1938746	0.00338	99
BGG_QOSDA	k__Bacteria|p__Bacteroidetes|c__CFGB76431|o__OFGB76431|f__FGB76431|g__GGB77211|s__GGB77211_SGB104639	2|976|||||	0.00265	56
BGG_ROSDA	k__Bacteria|p__Candidatus_Aminicenantes|c__CFGB8775|o__OFGB8775|f__FGB8775|g__GGB63485|s__GGB63485_SGB85795	2|67817|||||	40.3019	2668217
BGG_ROSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5894	2157|651137|1643678|1033996|||2721610	17.21745	1110758
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__CFGB47313|o__OFGB47313|f__FGB47313|g__GGB58410|s__GGB58410_SGB80065	2|1224|||||	11.11912	723437
BGG_ROSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Candidatus_Atribacteria_bacterium_RS_JS1	2|67818|||||1977312	5.66924	350633
BGG_ROSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__GGB4172|s__GGB4172_SGB5654	2|67818|||||	5.59756	276631
BGG_ROSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Atribacteria_bacterium_SCGC_AAA252_M02	2|67818|||||913317	3.24387	258087
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_arabiense	2|201174|1760|85007|1762|1866885|1286181	3.19941	498833
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_mengxianglii	2|201174|1760|85007|1762|1866885|2736649	2.34507	342346
BGG_ROSDA	k__Bacteria|p__Atribacterota|c__Atribacterota_unclassified|o__Atribacterota_unclassified|f__Atribacterota_unclassified|g__Atribacterota_unclassified|s__Atribacteria_bacterium_SCGC_AAA255_G05	2|67818|||||1047051	2.24776	145944
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__GGB26740|s__GGB26740_SGB38925	2|1239|186801|186802|186807||	1.57965	151326
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Pseudorhodoplanes|s__Pseudorhodoplanes_sinuspersici	2|1224|28211|356||1734920|1235591	1.11083	162957
BGG_ROSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53673|s__GGB53673_SGB74810	2157|651137|1643678|1033996|||	1.06115	57640
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nsp2	2|1224|28216|32003|206379|35798|136548	0.60133	51321
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_psychrosaccharolyticus	2|1239|91061|1385|186817|2675229|1407	0.46145	53018
BGG_ROSDA	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27184|s__GGB27184_SGB39403	2157|28890|183925|2158|2159||	0.37704	25345
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_xinjiangensis	2|201174|1760|85010|2070|1847|75289	0.35191	67272
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_MSA_4_2	2|201174|1760|85006|1268|1663|2794349	0.32298	28564
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium	2|1224|28211|356|||1909294	0.32259	39922
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_immobilis	2|201174|1760|85009|85015|1839|2049295	0.29392	47139
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophales|f__Syntrophaceae|g__GGB74480|s__GGB74480_SGB37836	2|1224|28221|2914038|213468||	0.24265	19842
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_insolitus	2|1239|91061|1385|186817|1221880|1461	0.18623	15148
BGG_ROSDA	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27184|s__GGB27184_SGB39404	2157|28890|183925|2158|2159||	0.18362	11243
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_pascens	2|201174|1760|85006|1268|1663|1677	0.16651	19725
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_psychrotolerans	2|1239|91061|1385|186817|1221880|126156	0.15166	14515
BGG_ROSDA	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27185|s__GGB27185_SGB39405	2157|28890|183925|2158|2159||	0.13967	8748
BGG_ROSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae|g__Candidatus_Nitrosocosmicus|s__Candidatus_Nitrosocosmicus_arcticus	2157|651137|1643678|1033996|1033997|1826864|2035267	0.11196	7371
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_sp_BL_248_WT_3	2|1239|91061|1385|186817|1221880|2725306	0.09875	9197
BGG_ROSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53655|s__GGB53655_SGB74787	2157|651137|1643678|1033996|||	0.08841	3694
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_ZGTC412	2|201174|1760|85006|1268|1663|2058900	0.0859	9659
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_vaccae	2|201174|1760|85007|1762|1866885|1810	0.08482	12911
BGG_ROSDA	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27182|s__GGB27182_SGB39401	2157|28890|183925|2158|2159||	0.08404	4272
BGG_ROSDA	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5888	2157|651137|1643678|1033996|||2721607	0.07517	3467
BGG_ROSDA	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB27187|s__GGB27187_SGB39409	2157|28890|183925|2158|2159||	0.07387	4525
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__GGB78370|s__GGB78370_SGB107507	2|1224|28221|29|49||	0.05449	13914
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis	2|201174|1760|85007|85025|1827|1833	0.0522	8740
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Rummeliibacillus|s__Rummeliibacillus_sp_POC4	2|1239|91061|1385|186818|648802|2305899	0.05027	4565
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Tardiphaga|s__Tardiphaga_robiniae	2|1224|28211|356|41294|1395974|943830	0.04877	7778
BGG_ROSDA	k__Archaea|p__Thaumarchaeota|c__CFGB9228|o__OFGB9228|f__FGB9228|g__GGB27219|s__GGB27219_SGB39443	2157|651137|||||	0.04732	3584
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_hodleri	2|201174|1760|85007|1762|1763|49897	0.03867	6531
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Paenisporosarcina|s__Paenisporosarcina_sp_OV554	2|1239|91061|1385|186818|651660|2135694	0.0374	3694
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB609	2|201174|84998|84999|84107|102106|	0.03727	3307
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_crusticola	2|201174|1760|85006|1268|1663|2547960	0.03607	3259
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum_ruminicola	2|1239|186801|186802|186803|698776|425254	0.02793	2812
BGG_ROSDA	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus|s__Microcoleus_vaginatus	2|1117||1150|1892252|44471|119532	0.02747	4587
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_AUGA_SZCCT0158	2|1224|28211|356|41294|374|2807661	0.0185	3410
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Sporosarcina|s__Sporosarcina_psychrophila	2|1239|91061|1385|186818|1569|1476	0.01647	1989
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium_acnes	2|201174|1760|85009|31957|1912216|1747	0.01612	978
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Promicromonospora|s__Promicromonospora_panici	2|201174|1760|85006|85017|43676|2219658	0.01588	2610
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_antri	2|201174|1760|85009|85015|1839|2607659	0.0151	1565
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Citricoccus|s__Citricoccus_sp_CH26A	2|201174|1760|85006|1268|169133|1045009	0.01456	1303
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Desulfosporosinus|s__Desulfosporosinus_fructosivorans	2|1239|186801|186802|186807|79206|2018669	0.01403	2118
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Geodermatophilales|f__Geodermatophilaceae|g__Blastococcus|s__Blastococcus_sp_CT_GayMR19	2|201174|1760|1643682|85030|38501|2559608	0.0134	1511
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_coprophilus	2|201174|1760|85007|85025|1827|38310	0.0133	1499
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_jiangjiafuii	2|201174|1760|85006|1268|1663|2817475	0.01311	1165
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB25441|s__GGB25441_SGB37396	2|201174|84998|84999|84107||	0.01285	746
BGG_ROSDA	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Microcoleaceae|g__Microcoleus|s__Microcoleus_sp_FACHB_61	2|1117||1150|1892252|44471|2692824	0.01282	2086
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_muleiense	2|1224|28211|356|69277|68287|1004279	0.01272	2207
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB26244|s__GGB26244_SGB38273	2|1224|28211|356|45401||	0.01098	888
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_zhaoguopingii	2|201174|1760|85006|1268|1663|2681491	0.01013	951
BGG_ROSDA	k__Bacteria|p__Elusimicrobia|c__CFGB73180|o__OFGB73180|f__FGB73180|g__GGB15359|s__GGB15359_SGB23405	2|74152|||||	0.00989	727
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_Root135	2|201174|1760|85007|1762|1763|1736457	0.00964	1530
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Lysinibacillus|s__Lysinibacillus_sp_S2017	2|1239|91061|1385|186817|400634|2561923	0.00963	876
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_ureilytica	2|201174|1760|85008|28056|1873|709868	0.00958	1688
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Nitrobacter|s__Nitrobacter_vulgaris	2|1224|28211|356|41294|911|29421	0.00894	854
BGG_ROSDA	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae|g__Urbifossiella|s__Urbifossiella_limnaea	2|203682|203683|2691355|1914233|2807415|2528023	0.00855	1736
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Phyllobacterium|s__Phyllobacterium_bourgognense	2|1224|28211|356|69277|28100|314236	0.00805	1109
BGG_ROSDA	k__Bacteria|p__Candidatus_Cryosericota|c__Candidatus_Cryosericia|o__Candidatus_Cryosericales|f__Candidatus_Cryosericaceae|g__Candidatus_Cryosericum|s__Candidatus_Cryosericum_septentrionale	2|2498705|2498706|2498707|2498708|2498709|2290913	0.00789	453
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_album	2|1224|28211|356|45401|81|2665159	0.00765	732
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_B0490	2|201174|1760|85006|1268|1663|2058891	0.0066	669
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_wenyumeiae	2|1224|28211|204441|433|125216|2478470	0.00609	864
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_auranticolor	2|201174|1760|85008|28056|1865|47988	0.00469	1132
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_URHB0044	2|201174|1760|85007|1762|1763|1380386	0.00422	771
BGG_ROSDA	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_psychrotolerans	2|976|117747|200666|84566|84567|1843235	0.0041	529
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_allogilvus	2|201174|1760|85009|85015|1839|2072017	0.00384	389
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis	2|1239|186801|186802|186804|1501226|1115758	0.00343	201
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__CFGB2255|o__OFGB2255|f__FGB2255|g__GGB63127|s__GGB63127_SGB85389	2|1224|||||	0.00276	228
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_sp_LAM7112	2|201174|1760|85008|28056|1865|2486853	0.00199	490
BGG_ROSDA	k__Bacteria|p__Verrucomicrobia|c__CFGB2153|o__OFGB2153|f__FGB2153|g__GGB32810|s__GGB32810_SGB52752	2|74201|||||	0.00199	151
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Azospirillaceae|g__Skermanella|s__Skermanella_aerolata	2|1224|28211|204441|2829815|204447|393310	0.00197	409
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_stellerae	2|201174|1760|85007|1762|1866885|2358193	0.00175	297
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_algidixylanolytica	2|1239|186801|186802|186803|2719231|94868	0.00149	169
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_faecalis	2|1239|91061|1385|186817|2675229|2772559	0.00138	138
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Phyllobacterium|s__Phyllobacterium_phragmitis	2|1224|28211|356|69277|28100|2670329	0.00119	163
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae|g__Promicromonospora|s__Promicromonospora_soli	2|201174|1760|85006|85017|43676|2035533	0.00113	148
BGG_ROSDA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis	2|1239|186801|186802|186804|1501226|1776391	0.001	76
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Nocardia|s__Nocardia_sp_XZ_19_385	2|201174|1760|85007|85025|1817|2769488	0.00075	147
BGG_ROSDA	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_Root265	2|201174|1760|85007|1762|1763|1736504	0.00071	115
BGG_ROSDA	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_harenae	2|1224|28211|204441|433|125216|2692566	0.00068	87
